Zone code,Region/Countries/Area,Year,Series,System of trade,System of trade footnote,Value,Footnotes,Source
585,Palau,2020,Balance imports/exports (millions of US dollars),G,,-189,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
585,Palau,2021,Balance imports/exports (millions of US dollars),G,,-221,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
585,Palau,2022,Balance imports/exports (millions of US dollars),G,,-293,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
591,Panama,1995,Imports CIF (millions of US dollars),S,,"2,511",From 2004 to 2020 merchandise data including Zona Libre de Colon.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
591,Panama,2005,Imports CIF (millions of US dollars),S,,"4,152",From 2004 to 2020 merchandise data including Zona Libre de Colon.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
591,Panama,2010,Imports CIF (millions of US dollars),S,,"16,737",From 2004 to 2020 merchandise data including Zona Libre de Colon.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
591,Panama,2015,Imports CIF (millions of US dollars),S,,"10,375",From 2004 to 2020 merchandise data including Zona Libre de Colon.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
591,Panama,2020,Imports CIF (millions of US dollars),S,,"14,717",From 2004 to 2020 merchandise data including Zona Libre de Colon.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
591,Panama,2021,Imports CIF (millions of US dollars),S,,"13,313",From 2004 to 2020 merchandise data including Zona Libre de Colon.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
591,Panama,2022,Imports CIF (millions of US dollars),S,,"15,186",Estimate.;From 2004 to 2020 merchandise data including Zona Libre de Colon.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
591,Panama,1995,Exports FOB (millions of US dollars),S,,577,From 2004 to 2020 merchandise data including Zona Libre de Colon.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
591,Panama,2005,Exports FOB (millions of US dollars),S,,963,From 2004 to 2020 merchandise data including Zona Libre de Colon.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
591,Panama,2010,Exports FOB (millions of US dollars),S,,"10,987",From 2004 to 2020 merchandise data including Zona Libre de Colon.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
591,Panama,2015,Exports FOB (millions of US dollars),S,,"11,348",From 2004 to 2020 merchandise data including Zona Libre de Colon.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
591,Panama,2020,Exports FOB (millions of US dollars),S,,"8,659",From 2004 to 2020 merchandise data including Zona Libre de Colon.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
591,Panama,2021,Exports FOB (millions of US dollars),S,,"3,782",From 2004 to 2020 merchandise data including Zona Libre de Colon.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
591,Panama,2022,Exports FOB (millions of US dollars),S,,"3,590",Estimate.;From 2004 to 2020 merchandise data including Zona Libre de Colon.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
591,Panama,1995,Balance imports/exports (millions of US dollars),S,,"-1,933",From 2004 to 2020 merchandise data including Zona Libre de Colon.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
591,Panama,2005,Balance imports/exports (millions of US dollars),S,,"-3,189",From 2004 to 2020 merchandise data including Zona Libre de Colon.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
591,Panama,2010,Balance imports/exports (millions of US dollars),S,,"-5,751",From 2004 to 2020 merchandise data including Zona Libre de Colon.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
591,Panama,2015,Balance imports/exports (millions of US dollars),S,,973,From 2004 to 2020 merchandise data including Zona Libre de Colon.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
591,Panama,2020,Balance imports/exports (millions of US dollars),S,,"-6,058",From 2004 to 2020 merchandise data including Zona Libre de Colon.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
591,Panama,2021,Balance imports/exports (millions of US dollars),S,,"-9,531",From 2004 to 2020 merchandise data including Zona Libre de Colon.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
591,Panama,2022,Balance imports/exports (millions of US dollars),S,,"-11,596",Estimate.;From 2004 to 2020 merchandise data including Zona Libre de Colon.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
598,Papua New Guinea,1995,Imports CIF (millions of US dollars),G,,"1,451",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
598,Papua New Guinea,2005,Imports CIF (millions of US dollars),G,,"1,728",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
598,Papua New Guinea,2010,Imports CIF (millions of US dollars),G,,"3,950",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
598,Papua New Guinea,2015,Imports CIF (millions of US dollars),G,,"2,537",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
598,Papua New Guinea,2020,Imports CIF (millions of US dollars),G,,"4,640",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
598,Papua New Guinea,2021,Imports CIF (millions of US dollars),G,,"5,307",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
598,Papua New Guinea,2022,Imports CIF (millions of US dollars),G,,"6,690",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
598,Papua New Guinea,1995,Exports FOB (millions of US dollars),G,,"2,653",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
598,Papua New Guinea,2005,Exports FOB (millions of US dollars),G,,"3,276",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
598,Papua New Guinea,2010,Exports FOB (millions of US dollars),G,,"5,742",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
598,Papua New Guinea,2015,Exports FOB (millions of US dollars),G,,"8,425",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
598,Papua New Guinea,2020,Exports FOB (millions of US dollars),G,,"5,935",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
598,Papua New Guinea,2021,Exports FOB (millions of US dollars),G,,"7,623",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
598,Papua New Guinea,2022,Exports FOB (millions of US dollars),G,,"9,593",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
598,Papua New Guinea,1995,Balance imports/exports (millions of US dollars),G,,"1,202",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
598,Papua New Guinea,2005,Balance imports/exports (millions of US dollars),G,,"1,548",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
598,Papua New Guinea,2010,Balance imports/exports (millions of US dollars),G,,"1,792",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
598,Papua New Guinea,2015,Balance imports/exports (millions of US dollars),G,,"5,888",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
598,Papua New Guinea,2020,Balance imports/exports (millions of US dollars),G,,"1,295",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
598,Papua New Guinea,2021,Balance imports/exports (millions of US dollars),G,,"2,316",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
598,Papua New Guinea,2022,Balance imports/exports (millions of US dollars),G,,"2,904",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
600,Paraguay,1995,Imports CIF (millions of US dollars),G,,"3,136",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
600,Paraguay,2005,Imports CIF (millions of US dollars),G,,"3,274",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
600,Paraguay,2010,Imports CIF (millions of US dollars),G,,"10,033",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
600,Paraguay,2015,Imports CIF (millions of US dollars),G,,"10,291",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
600,Paraguay,2020,Imports CIF (millions of US dollars),G,,"10,216",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
600,Paraguay,2021,Imports CIF (millions of US dollars),G,,"13,560",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
600,Paraguay,2022,Imports CIF (millions of US dollars),G,,"15,853",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
600,Paraguay,1995,Exports FOB (millions of US dollars),G,,919,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
600,Paraguay,2005,Exports FOB (millions of US dollars),G,,"3,153",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
600,Paraguay,2010,Exports FOB (millions of US dollars),G,,"6,517",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
600,Paraguay,2015,Exports FOB (millions of US dollars),G,,"8,328",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
600,Paraguay,2020,Exports FOB (millions of US dollars),G,,"8,518",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
600,Paraguay,2021,Exports FOB (millions of US dollars),G,,"10,571",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
600,Paraguay,2022,Exports FOB (millions of US dollars),G,,"9,948",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
600,Paraguay,1995,Balance imports/exports (millions of US dollars),G,,"-2,217",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
600,Paraguay,2005,Balance imports/exports (millions of US dollars),G,,-121,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
600,Paraguay,2010,Balance imports/exports (millions of US dollars),G,,"-3,517",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
600,Paraguay,2015,Balance imports/exports (millions of US dollars),G,,"-1,964",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
600,Paraguay,2020,Balance imports/exports (millions of US dollars),G,,"-1,698",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
600,Paraguay,2021,Balance imports/exports (millions of US dollars),G,,"-2,989",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
600,Paraguay,2022,Balance imports/exports (millions of US dollars),G,,"-5,904",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
604,Peru,1995,Imports CIF (millions of US dollars),S,,"7,584",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
604,Peru,2005,Imports CIF (millions of US dollars),S,,"12,502",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
604,Peru,2010,Imports CIF (millions of US dollars),S,,"29,966",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
604,Peru,2015,Imports CIF (millions of US dollars),S,,"38,026",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
604,Peru,2020,Imports CIF (millions of US dollars),S,,"36,064",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
604,Peru,2021,Imports CIF (millions of US dollars),S,,"51,178",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
604,Peru,2022,Imports CIF (millions of US dollars),S,,"60,571",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
604,Peru,1995,Exports FOB (millions of US dollars),S,,"5,440",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
604,Peru,2005,Exports FOB (millions of US dollars),S,,"17,114",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
604,Peru,2010,Exports FOB (millions of US dollars),S,,"35,807",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
604,Peru,2015,Exports FOB (millions of US dollars),S,,"33,667",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
604,Peru,2020,Exports FOB (millions of US dollars),S,,"38,757",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
604,Peru,2021,Exports FOB (millions of US dollars),S,,"56,260",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
604,Peru,2022,Exports FOB (millions of US dollars),S,,"66,432",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
604,Peru,1995,Balance imports/exports (millions of US dollars),S,,"-2,144",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
604,Peru,2005,Balance imports/exports (millions of US dollars),S,,"4,612",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
604,Peru,2010,Balance imports/exports (millions of US dollars),S,,"5,842",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
604,Peru,2015,Balance imports/exports (millions of US dollars),S,,"-4,359",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
604,Peru,2020,Balance imports/exports (millions of US dollars),S,,"2,693",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
604,Peru,2021,Balance imports/exports (millions of US dollars),S,,"5,082",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
604,Peru,2022,Balance imports/exports (millions of US dollars),S,,"5,860",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
608,Philippines,1995,Imports CIF (millions of US dollars),G,,"28,487",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
608,Philippines,2005,Imports CIF (millions of US dollars),G,,"49,487",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
608,Philippines,2010,Imports CIF (millions of US dollars),G,,"58,468",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
608,Philippines,2015,Imports CIF (millions of US dollars),G,,"70,153",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
608,Philippines,2020,Imports CIF (millions of US dollars),G,,"95,067",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
608,Philippines,2021,Imports CIF (millions of US dollars),G,,"124,390",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
608,Philippines,2022,Imports CIF (millions of US dollars),G,,"145,880",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
608,Philippines,1995,Exports FOB (millions of US dollars),G,,"17,447",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
608,Philippines,2005,Exports FOB (millions of US dollars),G,,"41,255",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
608,Philippines,2010,Exports FOB (millions of US dollars),G,,"51,498",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
608,Philippines,2015,Exports FOB (millions of US dollars),G,,"58,648",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
608,Philippines,2020,Exports FOB (millions of US dollars),G,,"65,214",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
608,Philippines,2021,Exports FOB (millions of US dollars),G,,"74,620",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
608,Philippines,2022,Exports FOB (millions of US dollars),G,,"78,929",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
608,Philippines,1995,Balance imports/exports (millions of US dollars),G,,"-11,040",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
608,Philippines,2005,Balance imports/exports (millions of US dollars),G,,"-8,233",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
608,Philippines,2010,Balance imports/exports (millions of US dollars),G,,"-6,970",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
608,Philippines,2015,Balance imports/exports (millions of US dollars),G,,"-11,505",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
608,Philippines,2020,Balance imports/exports (millions of US dollars),G,,"-29,852",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
608,Philippines,2021,Balance imports/exports (millions of US dollars),G,,"-49,771",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
608,Philippines,2022,Balance imports/exports (millions of US dollars),G,,"-66,951",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
616,Poland,1995,Imports CIF (millions of US dollars),S,,"29,019",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
616,Poland,2005,Imports CIF (millions of US dollars),S,,"101,539",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
616,Poland,2010,Imports CIF (millions of US dollars),S,,"174,128",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
616,Poland,2015,Imports CIF (millions of US dollars),S,,"189,696",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
616,Poland,2020,Imports CIF (millions of US dollars),S,,"254,660",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
616,Poland,2021,Imports CIF (millions of US dollars),S,,"335,451",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
616,Poland,2022,Imports CIF (millions of US dollars),S,,"358,593",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
616,Poland,1995,Exports FOB (millions of US dollars),S,,"22,862",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
616,Poland,2005,Exports FOB (millions of US dollars),S,,"89,378",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
616,Poland,2010,Exports FOB (millions of US dollars),S,,"157,065",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
616,Poland,2015,Exports FOB (millions of US dollars),S,,"194,461",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
616,Poland,2020,Exports FOB (millions of US dollars),S,,"254,169",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
616,Poland,2021,Exports FOB (millions of US dollars),S,,"317,832",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
616,Poland,2022,Exports FOB (millions of US dollars),S,,"342,845",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
616,Poland,1995,Balance imports/exports (millions of US dollars),S,,"-6,157",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
616,Poland,2005,Balance imports/exports (millions of US dollars),S,,"-12,161",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
616,Poland,2010,Balance imports/exports (millions of US dollars),S,,"-17,063",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
616,Poland,2015,Balance imports/exports (millions of US dollars),S,,"4,765",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
616,Poland,2020,Balance imports/exports (millions of US dollars),S,,-491,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
616,Poland,2021,Balance imports/exports (millions of US dollars),S,,"-17,619",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
616,Poland,2022,Balance imports/exports (millions of US dollars),S,,"-15,748",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
620,Portugal,1995,Imports CIF (millions of US dollars),S,,"33,565",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
620,Portugal,2005,Imports CIF (millions of US dollars),S,,"63,904",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
620,Portugal,2010,Imports CIF (millions of US dollars),S,,"77,682",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
620,Portugal,2015,Imports CIF (millions of US dollars),S,,"66,909",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
620,Portugal,2020,Imports CIF (millions of US dollars),S,,"77,834",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
620,Portugal,2021,Imports CIF (millions of US dollars),S,,"98,337",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
620,Portugal,2022,Imports CIF (millions of US dollars),S,,"115,036",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
620,Portugal,1995,Exports FOB (millions of US dollars),S,,"23,370",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
620,Portugal,2005,Exports FOB (millions of US dollars),S,,"38,672",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
620,Portugal,2010,Exports FOB (millions of US dollars),S,,"49,414",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
620,Portugal,2015,Exports FOB (millions of US dollars),S,,"55,045",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
620,Portugal,2020,Exports FOB (millions of US dollars),S,,"61,400",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
620,Portugal,2021,Exports FOB (millions of US dollars),S,,"75,243",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
620,Portugal,2022,Exports FOB (millions of US dollars),S,,"82,354",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
620,Portugal,1995,Balance imports/exports (millions of US dollars),S,,"-10,195",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
620,Portugal,2005,Balance imports/exports (millions of US dollars),S,,"-25,232",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
620,Portugal,2010,Balance imports/exports (millions of US dollars),S,,"-28,268",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
620,Portugal,2015,Balance imports/exports (millions of US dollars),S,,"-11,864",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
620,Portugal,2020,Balance imports/exports (millions of US dollars),S,,"-16,434",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
620,Portugal,2021,Balance imports/exports (millions of US dollars),S,,"-23,094",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
620,Portugal,2022,Balance imports/exports (millions of US dollars),S,,"-32,682",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
634,Qatar,1995,Imports CIF (millions of US dollars),G,,"3,398",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
634,Qatar,2005,Imports CIF (millions of US dollars),G,,"10,061",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
634,Qatar,2010,Imports CIF (millions of US dollars),G,,"23,240",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
634,Qatar,2015,Imports CIF (millions of US dollars),G,,"32,610",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
634,Qatar,2020,Imports CIF (millions of US dollars),G,,"25,835",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
634,Qatar,2021,Imports CIF (millions of US dollars),G,,"27,985",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
634,Qatar,2022,Imports CIF (millions of US dollars),G,,"33,479",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
634,Qatar,1995,Exports FOB (millions of US dollars),G,,"3,557",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
634,Qatar,2005,Exports FOB (millions of US dollars),G,,"25,762",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
