Zone code,Region/Countries/Area,Year,Series,System of trade,System of trade footnote,Value,Footnotes,Source
764,Thailand,1995,Balance imports/exports (millions of US dollars),S,,"-14,341",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
764,Thailand,2005,Balance imports/exports (millions of US dollars),S,,"-8,054",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
764,Thailand,2010,Balance imports/exports (millions of US dollars),S,,"12,918",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
764,Thailand,2015,Balance imports/exports (millions of US dollars),S,,"11,667",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
764,Thailand,2020,Balance imports/exports (millions of US dollars),S,,"23,692",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
764,Thailand,2021,Balance imports/exports (millions of US dollars),S,,"-1,530",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
764,Thailand,2022,Balance imports/exports (millions of US dollars),S,,"-21,376",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
626,Timor-Leste,1995,Imports CIF (millions of US dollars),G,,112,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
626,Timor-Leste,2005,Imports CIF (millions of US dollars),G,,102,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
626,Timor-Leste,2010,Imports CIF (millions of US dollars),G,,246,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
626,Timor-Leste,2015,Imports CIF (millions of US dollars),G,,578,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
626,Timor-Leste,2020,Imports CIF (millions of US dollars),G,,"1,180",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
626,Timor-Leste,2021,Imports CIF (millions of US dollars),G,,"1,215",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
626,Timor-Leste,2022,Imports CIF (millions of US dollars),G,,"1,427",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
626,Timor-Leste,1995,Exports FOB (millions of US dollars),G,,34,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
626,Timor-Leste,2005,Exports FOB (millions of US dollars),G,,43,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
626,Timor-Leste,2010,Exports FOB (millions of US dollars),G,,42,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
626,Timor-Leste,2015,Exports FOB (millions of US dollars),G,,45,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
626,Timor-Leste,2020,Exports FOB (millions of US dollars),G,,61,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
626,Timor-Leste,2021,Exports FOB (millions of US dollars),G,,"1,291",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
626,Timor-Leste,2022,Exports FOB (millions of US dollars),G,,322,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
626,Timor-Leste,1995,Balance imports/exports (millions of US dollars),G,,-78,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
626,Timor-Leste,2005,Balance imports/exports (millions of US dollars),G,,-58,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
626,Timor-Leste,2010,Balance imports/exports (millions of US dollars),G,,-205,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
626,Timor-Leste,2015,Balance imports/exports (millions of US dollars),G,,-533,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
626,Timor-Leste,2020,Balance imports/exports (millions of US dollars),G,,"-1,119",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
626,Timor-Leste,2021,Balance imports/exports (millions of US dollars),G,,75,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
626,Timor-Leste,2022,Balance imports/exports (millions of US dollars),G,,"-1,105",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
768,Togo,1995,Imports CIF (millions of US dollars),G,,556,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
768,Togo,2005,Imports CIF (millions of US dollars),G,,593,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
768,Togo,2010,Imports CIF (millions of US dollars),G,,"1,350",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
768,Togo,2015,Imports CIF (millions of US dollars),G,,"1,877",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
768,Togo,2020,Imports CIF (millions of US dollars),G,,"2,172",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
768,Togo,2021,Imports CIF (millions of US dollars),G,,"2,863",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
768,Togo,2022,Imports CIF (millions of US dollars),G,,"2,769",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
768,Togo,1995,Exports FOB (millions of US dollars),G,,383,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
768,Togo,2005,Exports FOB (millions of US dollars),G,,360,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
768,Togo,2010,Exports FOB (millions of US dollars),G,,741,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
768,Togo,2015,Exports FOB (millions of US dollars),G,,792,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
768,Togo,2020,Exports FOB (millions of US dollars),G,,974,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
768,Togo,2021,Exports FOB (millions of US dollars),G,,"1,080",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
768,Togo,2022,Exports FOB (millions of US dollars),G,,"1,348",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
768,Togo,1995,Balance imports/exports (millions of US dollars),G,,-174,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
768,Togo,2005,Balance imports/exports (millions of US dollars),G,,-233,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
768,Togo,2010,Balance imports/exports (millions of US dollars),G,,-609,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
768,Togo,2015,Balance imports/exports (millions of US dollars),G,,"-1,085",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
768,Togo,2020,Balance imports/exports (millions of US dollars),G,,"-1,198",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
768,Togo,2021,Balance imports/exports (millions of US dollars),G,,"-1,784",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
768,Togo,2022,Balance imports/exports (millions of US dollars),G,,"-1,421",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
772,Tokelau,1995,Imports CIF (millions of US dollars),G,,1,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
772,Tokelau,2005,Imports CIF (millions of US dollars),G,,1,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
772,Tokelau,2010,Imports CIF (millions of US dollars),G,,1,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
772,Tokelau,2015,Imports CIF (millions of US dollars),G,,1,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
772,Tokelau,2020,Imports CIF (millions of US dollars),G,,1,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
772,Tokelau,2021,Imports CIF (millions of US dollars),G,,1,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
772,Tokelau,2022,Imports CIF (millions of US dollars),G,,1,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
772,Tokelau,1995,Exports FOB (millions of US dollars),G,,0,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
772,Tokelau,2005,Exports FOB (millions of US dollars),G,,0,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
772,Tokelau,2010,Exports FOB (millions of US dollars),G,,0,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
772,Tokelau,2015,Exports FOB (millions of US dollars),G,,0,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
772,Tokelau,2020,Exports FOB (millions of US dollars),G,,0,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
772,Tokelau,2021,Exports FOB (millions of US dollars),G,,0,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
772,Tokelau,2022,Exports FOB (millions of US dollars),G,,0,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
772,Tokelau,1995,Balance imports/exports (millions of US dollars),G,,0,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
772,Tokelau,2005,Balance imports/exports (millions of US dollars),G,,-1,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
772,Tokelau,2010,Balance imports/exports (millions of US dollars),G,,-1,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
772,Tokelau,2015,Balance imports/exports (millions of US dollars),G,,-1,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
772,Tokelau,2020,Balance imports/exports (millions of US dollars),G,,-1,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
772,Tokelau,2021,Balance imports/exports (millions of US dollars),G,,-1,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
772,Tokelau,2022,Balance imports/exports (millions of US dollars),G,,-1,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
776,Tonga,1995,Imports CIF (millions of US dollars),G,,77,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
776,Tonga,2005,Imports CIF (millions of US dollars),G,,120,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
776,Tonga,2010,Imports CIF (millions of US dollars),G,,159,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
776,Tonga,2015,Imports CIF (millions of US dollars),G,,208,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
776,Tonga,2020,Imports CIF (millions of US dollars),G,,176,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
776,Tonga,2021,Imports CIF (millions of US dollars),G,,194,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
776,Tonga,2022,Imports CIF (millions of US dollars),G,,202,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
776,Tonga,1995,Exports FOB (millions of US dollars),G,,15,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
776,Tonga,2005,Exports FOB (millions of US dollars),G,,10,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
776,Tonga,2010,Exports FOB (millions of US dollars),G,,8,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
776,Tonga,2015,Exports FOB (millions of US dollars),G,,15,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
776,Tonga,2020,Exports FOB (millions of US dollars),G,,22,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
776,Tonga,2021,Exports FOB (millions of US dollars),G,,31,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
776,Tonga,2022,Exports FOB (millions of US dollars),G,,27,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
776,Tonga,1995,Balance imports/exports (millions of US dollars),G,,-63,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
776,Tonga,2005,Balance imports/exports (millions of US dollars),G,,-110,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
776,Tonga,2010,Balance imports/exports (millions of US dollars),G,,-151,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
776,Tonga,2015,Balance imports/exports (millions of US dollars),G,,-193,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
776,Tonga,2020,Balance imports/exports (millions of US dollars),G,,-154,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
776,Tonga,2021,Balance imports/exports (millions of US dollars),G,,-162,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
776,Tonga,2022,Balance imports/exports (millions of US dollars),G,,-175,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
780,Trinidad and Tobago,1995,Imports CIF (millions of US dollars),S,,"1,386",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
780,Trinidad and Tobago,2005,Imports CIF (millions of US dollars),S,,"5,694",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
780,Trinidad and Tobago,2010,Imports CIF (millions of US dollars),S,,"6,480",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
780,Trinidad and Tobago,2015,Imports CIF (millions of US dollars),S,,"9,298",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
780,Trinidad and Tobago,2020,Imports CIF (millions of US dollars),S,,"4,876",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
780,Trinidad and Tobago,2021,Imports CIF (millions of US dollars),S,,"5,761",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
780,Trinidad and Tobago,2022,Imports CIF (millions of US dollars),S,,"6,197",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
780,Trinidad and Tobago,1995,Exports FOB (millions of US dollars),S,,"2,007",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
780,Trinidad and Tobago,2005,Exports FOB (millions of US dollars),S,,"9,611",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
780,Trinidad and Tobago,2010,Exports FOB (millions of US dollars),S,,"10,982",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
780,Trinidad and Tobago,2015,Exports FOB (millions of US dollars),S,,"10,756",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
780,Trinidad and Tobago,2020,Exports FOB (millions of US dollars),S,,"5,519",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
780,Trinidad and Tobago,2021,Exports FOB (millions of US dollars),S,,"8,620",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
780,Trinidad and Tobago,2022,Exports FOB (millions of US dollars),S,,"13,223",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
780,Trinidad and Tobago,1995,Balance imports/exports (millions of US dollars),S,,622,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
780,Trinidad and Tobago,2005,Balance imports/exports (millions of US dollars),S,,"3,918",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
780,Trinidad and Tobago,2010,Balance imports/exports (millions of US dollars),S,,"4,502",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
780,Trinidad and Tobago,2015,Balance imports/exports (millions of US dollars),S,,"1,458",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
780,Trinidad and Tobago,2020,Balance imports/exports (millions of US dollars),S,,643,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
780,Trinidad and Tobago,2021,Balance imports/exports (millions of US dollars),S,,"2,860",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
780,Trinidad and Tobago,2022,Balance imports/exports (millions of US dollars),S,,"7,026",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
788,Tunisia,1995,Imports CIF (millions of US dollars),G,,"7,903",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
788,Tunisia,2005,Imports CIF (millions of US dollars),G,,"13,174",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
788,Tunisia,2010,Imports CIF (millions of US dollars),G,,"22,215",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
788,Tunisia,2015,Imports CIF (millions of US dollars),G,,"20,223",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
788,Tunisia,2020,Imports CIF (millions of US dollars),G,,"18,445",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
788,Tunisia,2021,Imports CIF (millions of US dollars),G,,"22,496",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
788,Tunisia,2022,Imports CIF (millions of US dollars),G,,"24,832",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
788,Tunisia,1995,Exports FOB (millions of US dollars),G,,"5,475",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
788,Tunisia,2005,Exports FOB (millions of US dollars),G,,"10,494",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
788,Tunisia,2010,Exports FOB (millions of US dollars),G,,"16,427",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
788,Tunisia,2015,Exports FOB (millions of US dollars),G,,"14,073",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
788,Tunisia,2020,Exports FOB (millions of US dollars),G,,"13,861",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
788,Tunisia,2021,Exports FOB (millions of US dollars),G,,"16,695",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
788,Tunisia,2022,Exports FOB (millions of US dollars),G,,"18,426",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
788,Tunisia,1995,Balance imports/exports (millions of US dollars),G,,"-2,428",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
788,Tunisia,2005,Balance imports/exports (millions of US dollars),G,,"-2,681",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
788,Tunisia,2010,Balance imports/exports (millions of US dollars),G,,"-5,789",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
788,Tunisia,2015,Balance imports/exports (millions of US dollars),G,,"-6,149",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
788,Tunisia,2020,Balance imports/exports (millions of US dollars),G,,"-4,585",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
788,Tunisia,2021,Balance imports/exports (millions of US dollars),G,,"-5,801",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
788,Tunisia,2022,Balance imports/exports (millions of US dollars),G,,"-6,406",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
792,Türkiye,1995,Imports CIF (millions of US dollars),G,,"35,707",Special trade system up to 2012.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
792,Türkiye,2005,Imports CIF (millions of US dollars),G,,"116,774",Special trade system up to 2012.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
792,Türkiye,2010,Imports CIF (millions of US dollars),G,,"185,544",Special trade system up to 2012.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
792,Türkiye,2015,Imports CIF (millions of US dollars),G,,"207,207",Special trade system up to 2012.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
792,Türkiye,2020,Imports CIF (millions of US dollars),G,,"219,514",Special trade system up to 2012.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
792,Türkiye,2021,Imports CIF (millions of US dollars),G,,"271,426",Special trade system up to 2012.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
792,Türkiye,2022,Imports CIF (millions of US dollars),G,,"363,709",Special trade system up to 2012.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
792,Türkiye,1995,Exports FOB (millions of US dollars),G,,"21,599",Special trade system up to 2012.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
792,Türkiye,2005,Exports FOB (millions of US dollars),G,,"73,476",Special trade system up to 2012.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
792,Türkiye,2010,Exports FOB (millions of US dollars),G,,"113,883",Special trade system up to 2012.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
792,Türkiye,2015,Exports FOB (millions of US dollars),G,,"143,850",Special trade system up to 2012.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
792,Türkiye,2020,Exports FOB (millions of US dollars),G,,"169,658",Special trade system up to 2012.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
792,Türkiye,2021,Exports FOB (millions of US dollars),G,,"225,214",Special trade system up to 2012.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
792,Türkiye,2022,Exports FOB (millions of US dollars),G,,"254,201",Special trade system up to 2012.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
792,Türkiye,1995,Balance imports/exports (millions of US dollars),G,,"-14,109",Special trade system up to 2012.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
792,Türkiye,2005,Balance imports/exports (millions of US dollars),G,,"-43,298",Special trade system up to 2012.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
792,Türkiye,2010,Balance imports/exports (millions of US dollars),G,,"-71,661",Special trade system up to 2012.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
792,Türkiye,2015,Balance imports/exports (millions of US dollars),G,,"-63,356",Special trade system up to 2012.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
792,Türkiye,2020,Balance imports/exports (millions of US dollars),G,,"-49,856",Special trade system up to 2012.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
792,Türkiye,2021,Balance imports/exports (millions of US dollars),G,,"-46,211",Special trade system up to 2012.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
792,Türkiye,2022,Balance imports/exports (millions of US dollars),G,,"-109,508",Special trade system up to 2012.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
795,Turkmenistan,1995,Imports CIF (millions of US dollars),S,,"1,364",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
795,Turkmenistan,2005,Imports CIF (millions of US dollars),S,,"2,217",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
795,Turkmenistan,2010,Imports CIF (millions of US dollars),S,,"2,400",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
795,Turkmenistan,2015,Imports CIF (millions of US dollars),S,,"2,596",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
795,Turkmenistan,2020,Imports CIF (millions of US dollars),S,,"3,242",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
795,Turkmenistan,2021,Imports CIF (millions of US dollars),S,,"4,036",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
